date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count
2017-09-28,0.0034043309606841,0.8510432543634581,0.1835054638795554,0.1776171737581519,0.2264809404313563,0.2264809404313563,4
2017-09-29,0.002009394926278,0.8211321278790022,-0.2235692518297583,0.5834276814545513,0.1951997179817407,0.1951997179817407,8
2017-10-03,0.0072170540435651,0.7900096837133663,-0.5894100517034531,,-0.1907828718889505,-0.1907828718889505,1
2017-10-04,0.0056032582003749,0.7843552410603541,0.0822542803362011,0.6576935755474741,-0.1968529972713441,-0.1968529972713441,9
2017-10-05,-0.0026460047490028,0.7685317580731857,0.0615933115283648,0.9008099881001476,-0.2212354277415822,-0.2212354277415822,6
2017-10-06,0.0091603384813211,0.7466739670905536,0.2344370670616626,0.3582131082069421,-0.129634163963298,-0.129634163963298,6
2017-10-09,0.0009064103842389,0.7623560010443751,0.2678669923916459,0.3181203756823942,0.1999461406220991,0.1999461406220991,2
2017-10-10,0.0028192178944088,0.7338877691992923,-0.060028428522249,0.8217295331267215,0.1756217926119763,0.1756217926119763,6
2017-10-11,-0.0032147605398203,0.7099003691876574,-0.0974824347067624,0.7268451399552655,0.1092378922582913,0.1092378922582913,8
2017-10-12,0.0111150462937749,0.6949616536833936,0.5236238886912664,0.4368192914600761,0.1399838998448103,0.1399838998448103,3
2017-10-13,0.0070124970121348,0.739603261170656,-0.1461737160570919,0.589983769927747,0.0975612603593617,0.0975612603593617,6
2017-10-16,0.0062161669177718,0.7370089468093223,0.3221042181054751,0.3572059437126829,0.2651489394716918,0.2651489394716918,6
2017-10-17,0.0003518722920273,0.7288833057167372,-0.5266658226028085,0.7849515761860212,0.0550909972128768,0.0550909972128768,4
2017-10-18,-0.00230865740736,0.7025680647039376,0.2587625353286664,0.578202635347515,0.1360782474900284,0.1360782474900284,3
2017-10-19,-0.0063171151882634,0.6840052173014114,0.0931875708823402,0.618157801347048,0.0606960070629914,0.0606960070629914,6
2017-10-23,0.0037675566950721,0.6937457875472022,0.7071155938319862,0.2421505241308369,0.3067903556364277,0.3067903556364277,4
2017-10-24,0.0022410729134023,0.6756757624943721,0.4488466267939657,0.4906835450895569,0.3779221668187528,0.3779221668187528,8
2017-10-25,0.008549942456258,0.6541747506165865,-0.7713742372062471,0.1965832219389807,0.2217058979978577,0.2217058979978577,9
2017-10-26,0.0046949884744854,0.6746411961014578,-0.2586992821441247,0.6063222393133191,0.1118904363603577,0.1118904363603577,13
2017-10-27,-0.0020080474155119,0.6623874943483855,-0.385652503138408,0.5640149494190873,-0.0519527603725656,-0.0519527603725656,10
2017-10-30,0.0039252889716531,0.6455400420300552,0.4749210939432184,0.6798386801979877,-0.233229987800169,-0.233229987800169,6
2017-10-31,-0.0027393276855447,0.6317273799789758,-0.5632792459800839,0.4238733050041849,-0.2941459805673609,-0.2941459805673609,4
2017-11-01,0.0101272726369556,0.6204782851948375,-0.9140361854806542,0.0253312951382809,-0.3998227170358102,-0.3998227170358102,2
2017-11-02,-0.0016008396193766,0.6639534068804834,0.4817051663994789,0.6319871728750576,-0.2891446456934015,-0.2891446456934015,2
2017-11-03,0.0027495498399802,0.645538444793021,-0.3396769315004349,0.4934891045016327,-0.1720732205236951,-0.1720732205236951,3
2017-11-06,-6.699055402996047e-05,0.6273514608873069,-0.7150714142868916,0.2745893561308303,-0.0161394431566199,-0.0161394431566199,6
2017-11-07,-0.0097731435935725,0.6079663072432867,0.1916408205870539,0.7045153546189863,-0.0741523123191049,-0.0741523123191049,8
2017-11-08,-0.0045513384645174,0.6689223780850799,0.2316484227776527,0.990163802654627,0.0401127585365126,0.0401127585365126,3
2017-11-09,0.0005627572809849,0.6656608006300491,-0.0145650482736527,0.6169797950136471,0.0636051263815412,0.0636051263815412,8
2017-11-10,0.0012408504033945,0.6432865228515969,-0.0389424910536035,0.6544817227641507,-0.0690579420498883,-0.0690579420498883,8
2017-11-13,-0.0094224882779228,0.6225284355973415,0.5060455100610852,0.4846877130193618,-0.0632437397958711,-0.0632437397958711,8
2017-11-14,-0.0037577382836893,0.6760840900794286,0.5258593096708258,0.4713572244688785,0.0448411317930246,0.0448411317930246,3
2017-11-15,-0.0067521545169891,0.6669140714325649,-0.2976695150136947,0.0065977308861681,-0.0069042729989936,-0.0069042729989936,2
2017-11-17,0.0067176011334316,0.7099810438519457,-0.3234759457409382,0.6299802224527598,-0.0726931908478339,-0.0726931908478339,6
2017-11-20,0.0014721733571545,0.7078953251187289,0.6191939376294613,0.264821751595478,-0.0778366190195083,-0.0778366190195083,2
2017-11-21,0.0027296504663746,0.6831440293049563,0.2985932185547426,0.5385829854524463,0.041415927694179,0.041415927694179,8
2017-11-22,0.0014900834832817,0.6623073446790739,0.3414874406531453,0.3545878503818434,0.1744086049729957,0.1744086049729957,5
2017-11-23,0.0006234768735595,0.6405167827532607,0.3585709663374083,0.6236224749570691,0.2543959586980885,0.2543959586980885,7
2017-11-24,0.0039492101048355,0.6197755130954602,0.1012610453180968,0.6713554914176977,0.3438213216985709,0.3438213216985709,4
2017-11-27,0.0009475676238426,0.6080768722348426,-0.1765727382153272,0.9346853805422372,0.0948707675428262,0.0948707675428262,5
2017-11-28,-0.0028213872448567,0.5895265768629147,0.1589336719363928,0.7355788732690448,0.0549433086626231,0.0549433086626231,5
2017-11-29,-0.0008634372203591,0.5821883766466052,-0.0006552905376468,0.6621229626467098,0.0345600414914743,0.0345600414914743,7
2017-11-30,-0.0130904321504817,0.567454381373005,0.0244478265910098,0.5079838209847956,0.1694284252560741,0.1694284252560741,6
2017-12-01,-0.0102957662243262,0.6910045878904856,-0.4617006359621882,0.620041503455416,-0.0911094332375519,-0.0911094332375519,2
2017-12-04,0.0005876866933977,0.7450645631603092,0.3998908144421875,0.3643922027111225,0.1141889424373705,0.1141889424373705,4
