date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count,regime,predicted_regime
1260489600000000000,-0.0033847443103669,-0.11818552594186131,-0.3896218238255875,-0.1440031317314154,0.010593891598747837,0.010593891598747837,0.27870750808651334,0.04479960739633851,0
1260748800000000000,-0.0022693170992805,-0.17834126473036083,-0.5278739169683685,-0.054899870829654994,-0.641425265755411,-0.641425265755411,0.856695728244387,0.011091823185113227,0
1260835200000000000,-0.0143314775687899,-0.23934945376819874,-0.036276204804444385,0.23643465071874253,-0.4347765860490028,-0.4347765860490028,2.7833231287706326,0.002222500622922103,0
1260921600000000000,0.0017865833079278,-0.17354186464140414,-0.7923679229696816,-0.176357288265541,-0.5638719880144776,-0.5638719880144776,1.4346839484022607,0.0005892523102575952,0
1261008000000000000,-5.94626417412698e-05,-0.239362771162224,-0.32254484159141783,0.6939047374766936,-0.9857690759134501,-0.9857690759134501,0.856695728244387,0.00013014721570828262,0
1261094400000000000,-0.0107783232163692,-0.3017814220801119,0.377983869103819,-0.5288333969702947,-0.4061510960692347,-0.4061510960692347,0.27870750808651334,3.805610557240267e-05,0
1261353600000000000,-0.0070622098942378,-0.28138776493441864,-0.09397500286489152,-0.043092955297245175,0.29082373104077414,0.29082373104077414,0.08604476803388877,3.006541914195526e-05,0
1261440000000000000,0.0066912090724391,-0.30519391051902844,-0.4571945604161838,0.42848360067973196,0.2476633885491583,0.2476633885491583,1.4346839484022607,4.6840960042259665e-05,0
1261526400000000000,0.031343719862452,-0.3426144386687092,-0.8187876892506529,0.9246304692851043,-0.13594729251008453,-0.13594729251008453,0.856695728244387,0.00019859061642409388,0
1261612800000000000,0.0065484695286819,0.09967193356516411,-0.02848669439868614,1.128462282064291,0.08084598368906133,0.08084598368906133,-0.10661797201873578,0.0015100569050107901,0
1262044800000000000,0.0018425570390217,0.03457444575193425,0.8273306633209412,-0.682237249771418,-0.7554702927974569,-0.7554702927974569,-0.4919434521239849,0.0014950968882890096,0
1262131200000000000,-0.003572328765193,-0.04254651814244466,-0.28100845892356896,0.1482350332122,-0.8317782884981965,-0.8317782884981965,0.6640329881917624,0.0009252533140748712,0
1262217600000000000,0.0060941530634611,-0.1064062117523582,-1.2843507019000622,0.6605281133052398,-0.5616170765196532,-0.5616170765196532,0.08604476803388877,0.00041119193581183177,0
1262563200000000000,0.0059713863248584,-0.16107017114872618,-0.597012358458737,1.1671137078195613,-2.304228824275191,-2.304228824275191,-0.4919434521239849,0.00015425435020888513,0
1262649600000000000,0.0086963957751834,-0.2129296962621298,0.31375952064621143,0.006322200342650312,-1.791973877540291,-1.791973877540291,-0.2992807120713603,6.223134594114255e-05,0
1262736000000000000,0.0007386389062683,-0.24091864411806824,-0.4527563219660668,0.7887522233369141,-1.7579041558855646,-1.7579041558855646,0.856695728244387,3.5824891796259494e-05,0
1262822400000000000,-0.0035466864183382,-0.30363600497687304,-0.26061013827147256,0.18049585988231312,-1.2769718596342852,-1.2769718596342852,2.3979976486653833,2.295573101045177e-05,0
1262908800000000000,-0.0034926490460929,-0.3514978975214594,0.16900825475744813,0.4653370473183048,-0.25438665057085746,-0.25438665057085746,2.012672168560134,1.752685495457581e-05,0
1263168000000000000,0.0008861894848711,-0.39656576213489886,-1.4518647068520443,0.08728515343297616,-0.47436395787251473,-0.47436395787251473,0.47137024813913786,1.464349072448875e-05,0
1263254400000000000,-0.0074571562473284,-0.45053388463689725,0.1806774655287838,0.424162645911993,-0.33291454168687634,-0.33291454168687634,2.012672168560134,1.276636632801904e-05,0
1263340800000000000,0.0045096789481005,-0.4557760788028791,0.17370126167915617,1.144352755710285,-0.3314102549507111,-0.3314102549507111,1.242021208349636,1.2430680258816644e-05,0
1263427200000000000,0.004945708140283,-0.49657835946105167,-0.7766843109919719,0.4782711301958382,-0.27693289988067055,-0.27693289988067055,1.627346688454885,1.1739664565854647e-05,0
1263513600000000000,-0.0014649229624307,-0.5322243203265945,-2.0243129764588534,0.16548095010547173,-1.2387176843384546,-1.2387176843384546,1.242021208349636,1.142531423778567e-05,0
1263772800000000000,0.0043031878189766,-0.5747528058025853,0.009942541766864432,0.6595289453126328,-1.1210034230141808,-1.1210034230141808,0.08604476803388877,1.1652015113710626e-05,0
1263859200000000000,-0.0093710881128138,-0.6087240213357848,-0.3748999761989766,0.1276024344014555,-0.9922163030054144,-0.9922163030054144,0.6640329881917624,1.4966852111513024e-05,0
1263945600000000000,-0.0007561165620956,-0.5723327840760163,-0.38377842611341983,-0.3398828474701341,-0.4663627499476056,-0.4663627499476056,1.627346688454885,5.204267648012175e-05,0
1264032000000000000,-0.0247302534165188,-0.6143734487573037,-0.5376885687874361,1.0237310822746377,-0.7814709153534652,-0.7814709153534652,1.627346688454885,0.0005093791169090676,0
1264118400000000000,-0.0114806871788919,-0.22834098792982044,-0.9427598392630908,0.446484474418655,-0.7036440345383694,-0.7036440345383694,1.4346839484022607,0.005969261369152408,0
1264377600000000000,-0.0055954701352252,-0.2065140337145441,0.09958670905236552,-1.8793730472407193,-1.1579451576266067,-1.1579451576266067,-1.0699316722818586,0.03365434375154382,0
1264550400000000000,-0.0313989499028072,-0.2480315366394871,-1.6654827208647192,-0.34032260466790165,-2.0150845817388365,-2.0150845817388365,0.47137024813913786,0.15832195035966026,0
1264636800000000000,0.0029113997328143,0.20762120422075472,-0.8338459235443146,-0.06606713486665941,-1.5148873548362807,-1.5148873548362807,0.6640329881917624,0.8612917396216517,1
1264723200000000000,0.003036077739411,0.12280837596999745,-1.2113643712024869,-0.3684963620194255,-1.9444313755739615,-1.9444313755739615,2.205334908612759,0.9323815169140105,1
1264982400000000000,0.0036088449983292,0.04285869107245038,-0.21929432651333766,0.8430288067606407,-0.895517333461207,-0.895517333461207,0.08604476803388877,0.9518782028880828,1
1265068800000000000,-0.0143068270124513,-0.031244676265956988,-0.6330602233965871,0.2526895090812901,-0.8311579002486293,-0.8311579002486293,0.856695728244387,0.9643407777535877,1
1265155200000000000,0.0208469994132577,0.007987814921110625,-0.6507240373916848,-0.026775854118419647,-0.6514514067402482,-0.6514514067402482,0.856695728244387,0.9806452102929103,1
1265241600000000000,-0.0176946887051239,0.1248159347930955,0.7706917268176391,0.4172365312116117,-0.5906398375944661,-0.5906398375944661,0.6640329881917624,0.9954670769415764,1
1265328000000000000,-0.0264967812684455,0.19664447982203095,0.1019850732439879,-0.12822291242222095,-0.1911736033544306,-0.1911736033544306,0.47137024813913786,0.9995126644647987,1
1265587200000000000,0.0088089567699925,0.42191513509515205,-1.330922576460462,-0.004021569946133134,1.0248558909467782,1.0248558909467782,0.08604476803388877,0.9999971336132935,1
1265673600000000000,0.0067517961642943,0.350051291136175,-0.3977368399778702,0.7437655891724237,0.6503302138043565,0.6503302138043565,1.242021208349636,0.9999981481703528,1
1265760000000000000,-0.007424173049006,0.27077492711258855,-0.5083779001928348,0.5332990008309073,0.45468572818892067,0.45468572818892067,2.3979976486653833,0.9999906514479981,1
1265846400000000000,0.0145348002982618,0.2095945190809281,0.6637702382891344,0.49636297467927465,0.4789128763304874,0.4789128763304874,0.6640329881917624,0.9999052106782329,1
1266192000000000000,-0.0051719751351667,0.20673759403563674,2.9573903198506124,-3.4192154404339794,1.9677868996721173,1.9677868996721173,-1.4552571523871076,0.9991162563395584,1
1266278400000000000,0.0111414436398691,0.13567756018050178,-0.42226752165303266,-0.18763039865254294,1.6196706014202573,1.6196706014202573,0.6640329881917624,0.9914230558463648,1
1266364800000000000,0.0119247043688822,0.10275914354895492,0.80835976243853,0.19826180963011109,1.6170953692168728,1.6170953692168728,1.242021208349636,0.9594303625182079,1
1266451200000000000,-0.0053561992005249,0.08033889801705,-0.8052946322561502,0.7951540164667237,0.9739882764000275,0.9739882764000275,0.6640329881917624,0.8669685019059877,1
1266537600000000000,-0.0088054897601234,0.01817496533389235,0.40973229978570785,0.9866534667231565,0.9558143374907246,0.9558143374907246,-0.10661797201873578,0.6564492651326449,1
1266796800000000000,0.0023708174405699,-0.013349353512316751,-1.0177380053941922,1.0631780419283519,-0.5140183590579848,-0.5140183590579848,0.08604476803388877,0.3984904172695813,0
1266883200000000000,0.0028067612985113,-0.08714014834034695,0.3540667799245672,-0.6275406427346024,-0.14239904890997324,-0.14239904890997324,1.242021208349636,0.16187777496429767,0
1266969600000000000,-0.0023538132079058,-0.15601700524074996,0.15681215130691975,0.16486415001250743,-0.22346955040564423,-0.22346955040564423,1.627346688454885,0.0444671345866743,0
1267056000000000000,0.0002366455905705,-0.21803518416741788,-1.4232361612916757,0.1146536530712394,-0.8577181213450257,-0.8577181213450257,2.012672168560134,0.008857981552906612,0
1267142400000000000,0.0127888650052328,-0.28186649125285546,-0.24761181646063943,0.8443407167556458,-0.6871436339295849,-0.6871436339295849,-0.6846061921766095,0.0014431691881996729,0
1267488000000000000,0.0190562842367978,-0.25664414663757407,0.5126176109449345,0.43427689836561517,1.1802656792213384,1.1802656792213384,0.47137024813913786,0.00033502506112081677,0
1267574400000000000,0.0140723536236842,-0.13058410590948336,0.008388358713336493,0.38640513116010566,1.2623234461061088,1.2623234461061088,1.242021208349636,0.00018830792634337643,0
1267660800000000000,-0.0015440261478846,-0.10453939064759847,0.16403344350460308,0.8646392861317495,1.2966370611860667,1.2966370611860667,0.47137024813913786,0.00013715071397056014,0
1267747200000000000,0.0016619605947973,-0.17190081824367226,-1.1408493918949656,0.2699482254591478,0.5025721423847106,0.5025721423847106,0.27870750808651334,7.346045208147508e-05,0
1268006400000000000,0.006912950461775,-0.2379502328106335,0.46137416525146985,0.907260134506407,-0.2304613383487171,-0.2304613383487171,-0.877268932229234,3.8972070676547364e-05,0
1268092800000000000,-0.004400769901265,-0.27852950805847193,-0.00914172157259544,0.2867831556520756,-0.2859705477329651,-0.2859705477329651,1.4346839484022607,2.631351447892965e-05,0
1268179200000000000,0.0028871346912529,-0.3231364861372263,0.03413379867149259,0.7338825423108338,0.09065613496169284,0.09065613496169284,1.0493584682970116,1.989535667102656e-05,0
1268265600000000000,0.0033464398319566,-0.3783967544809872,-0.36505153963309506,1.0511528877352028,-0.021027196624582713,-0.021027196624582713,-0.10661797201873578,1.5688456941977274e-05,0
1268352000000000000,0.0007010628286984,-0.42900046626248034,-0.8510136932783261,0.11017521004092845,-0.22300212361576527,-0.22300212361576527,1.242021208349636,1.3350255104210623e-05,0
1268611200000000000,-0.0015780592864252,-0.48112714595567463,-0.8024096033365483,0.36737992205953285,-1.1317179527240762,-1.1317179527240762,0.47137024813913786,1.2023861968174515e-05,0
1268697600000000000,0.0134020007909805,-0.5264260923759848,0.8195077825163262,-0.35325132630954004,-0.7520217566099111,-0.7520217566099111,1.8200094285075097,1.1524227616104882e-05,0
1268784000000000000,0.0064812891671634,-0.4607513967827878,-0.8076162380194001,0.972618795083488,-0.7381112260229341,-0.7381112260229341,0.856695728244387,1.2232754374098694e-05,0
1268870400000000000,0.002672318347834,-0.4883571326325973,-0.08050820974721766,0.318942372006513,-0.8755476181378037,-0.8755476181378037,1.627346688454885,1.1820323672482266e-05,0
1268956800000000000,0.0032163668929633,-0.5344213891242426,-0.03147795275515689,0.824924056448808,-0.27839275502550886,-0.27839275502550886,1.242021208349636,1.1399753322169509e-05,0
1269216000000000000,-0.0110050039546087,-0.5759251146008072,-0.8469478507711097,0.274423304604669,-0.1372209239128817,-0.1372209239128817,0.47137024813913786,1.1368835562427186e-05,0
1269302400000000000,0.0038540116492909,-0.5182639510460807,-0.5071603348172715,-0.45534419586990327,-0.2739791140043445,-0.2739791140043445,-0.10661797201873578,1.1447583544139966e-05,0
1269475200000000000,0.0066948758289282,-0.5581925077390651,0.11474819706768581,0.5016448735073049,-0.15727360009181773,-0.15727360009181773,1.627346688454885,1.1329997947221642e-05,0
1269561600000000000,0.004097762953683,-0.5763847709258884,0.8595708592638855,0.7036953545197377,-0.022250663719140938,-0.022250663719140938,1.0493584682970116,1.1383581035524479e-05,0
1269820800000000000,0.0039396164198846,-0.6113253593917534,-0.16729703588474526,0.49451708799007876,0.21224850475218998,0.21224850475218998,-0.6846061921766095,1.1677672212561107e-05,0
1269907200000000000,-0.0076476954047443,-0.6447178277844768,-0.35400865404903237,0.7239195439216843,0.06199415282280584,0.06199415282280584,0.6640329881917624,1.2155749067330005e-05,0
1269993600000000000,-0.0025400829491546,-0.628123163963607,0.3383872975302925,0.3734416775988377,-0.10506494853853174,-0.10506494853853174,1.4346839484022607,1.1979348811638248e-05,0
